code,date,open,close,diff,rate
DJI@DJI,20140613,16734.64,16775.74,41.55,0.25
DJI@DJI,20140612,16840.48,16734.19,-109.69,-0.65
DJI@DJI,20140611,16943.16,16843.88,-102.04,-0.6
DJI@DJI,20140610,16940.4,16945.92,2.82,0.02
DJI@DJI,20140609,16926.08,16943.1,18.82,0.11
DJI@DJI,20140606,16839.64,16924.28,88.17,0.52
DJI@DJI,20140605,16739.14,16836.11,98.58,0.59
DJI@DJI,20140604,16720.0,16737.53,15.19,0.09
DJI@DJI,20140603,16736.7,16722.34,-21.29,-0.13
DJI@DJI,20140602,16716.85,16743.63,26.46,0.16
DJI@DJI,20140530,16697.33,16717.17,18.43,0.11
DJI@DJI,20140529,16637.74,16698.74,65.56,0.39
DJI@DJI,20140528,16674.98,16633.18,-42.32,-0.25
DJI@DJI,20140527,16607.42,16675.5,69.23,0.42
DJI@DJI,20140523,16544.49,16606.27,63.19,0.38
DJI@DJI,20140522,16532.74,16543.08,10.02,0.06
DJI@DJI,20140521,16376.17,16533.06,158.75,0.97
DJI@DJI,20140520,16511.22,16374.31,-137.55,-0.83
DJI@DJI,20140519,16490.35,16511.86,20.55,0.12
DJI@DJI,20140516,16447.32,16491.31,44.5,0.27
DJI@DJI,20140515,16613.52,16446.81,-167.16,-1.01
DJI@DJI,20140514,16716.08,16613.97,-101.47,-0.61
DJI@DJI,20140513,16695.92,16715.44,19.97,0.12
DJI@DJI,20140512,16584.82,16695.47,112.13,0.68
DJI@DJI,20140509,16551.23,16583.34,32.37,0.2
DJI@DJI,20140508,16518.16,16550.97,32.43,0.2
DJI@DJI,20140507,16401.66,16518.54,117.52,0.72
DJI@DJI,20140506,16529.85,16401.02,-129.53,-0.78
DJI@DJI,20140505,16509.75,16530.55,17.66,0.11
DJI@DJI,20140502,16562.34,16512.89,-45.98,-0.28
DJI@DJI,20140501,16580.26,16558.87,-21.97,-0.13
DJI@DJI,20140430,16534.86,16580.84,45.47,0.27
DJI@DJI,20140429,16451.18,16535.37,86.63,0.53
DJI@DJI,20140428,16363.2,16448.74,87.28,0.53
DJI@DJI,20140425,16503.26,16361.46,-140.19,-0.85
DJI@DJI,20140424,16503.39,16501.65,0.0,0.0
DJI@DJI,20140423,16513.73,16501.65,-12.72,-0.08
DJI@DJI,20140422,16449.38,16514.37,65.12,0.4
DJI@DJI,20140421,16408.92,16449.25,40.71,0.25
DJI@DJI,20140417,16424.14,16408.54,-16.31,-0.1
DJI@DJI,20140416,16266.23,16424.85,162.29,1.0
DJI@DJI,20140415,16173.49,16262.56,89.32,0.55
DJI@DJI,20140414,16028.29,16173.24,146.49,0.91
DJI@DJI,20140411,16168.87,16026.75,-143.47,-0.89
DJI@DJI,20140410,16437.24,16170.22,-266.96,-1.62
DJI@DJI,20140409,16256.37,16437.18,181.04,1.11
DJI@DJI,20140408,16245.16,16256.14,10.27,0.06
DJI@DJI,20140407,16414.15,16245.87,-166.84,-1.02
DJI@DJI,20140404,16576.02,16412.71,-159.84,-0.96
DJI@DJI,20140403,16572.36,16572.55,-0.45,0.0
DJI@DJI,20140402,16532.8,16573.0,40.39,0.24
DJI@DJI,20140401,16458.05,16532.61,74.95,0.46
DJI@DJI,20140331,16324.22,16457.66,134.6,0.82
DJI@DJI,20140328,16267.77,16323.06,58.83,0.36
DJI@DJI,20140327,16268.67,16264.23,-4.76,-0.03
DJI@DJI,20140326,16370.71,16268.99,-98.89,-0.6
DJI@DJI,20140325,16279.2,16367.88,91.19,0.56
DJI@DJI,20140324,16303.28,16276.69,-26.08,-0.16
DJI@DJI,20140321,16332.69,16302.77,-28.28,-0.17
DJI@DJI,20140320,16221.98,16331.05,108.88,0.67
DJI@DJI,20140319,16335.71,16222.17,-114.02,-0.7
DJI@DJI,20140318,16245.93,16336.19,88.97,0.55
DJI@DJI,20140317,16066.37,16247.22,181.55,1.13
DJI@DJI,20140314,16106.32,16065.67,-43.22,-0.27
DJI@DJI,20140313,16341.55,16108.89,-231.19,-1.41
DJI@DJI,20140312,16350.67,16340.08,-11.17,-0.07
DJI@DJI,20140311,16419.39,16351.25,-67.43,-0.41
DJI@DJI,20140310,16453.1,16418.68,-34.04,-0.21
DJI@DJI,20140307,16424.53,16452.72,30.83,0.19
DJI@DJI,20140306,16360.56,16421.89,61.71,0.38
DJI@DJI,20140305,16395.88,16360.18,-35.7,-0.22
DJI@DJI,20140304,16169.32,16395.88,227.85,1.41
DJI@DJI,20140303,16321.71,16168.03,-153.68,-0.94
DJI@DJI,20140228,16273.23,16321.71,49.06,0.3
DJI@DJI,20140227,16197.7,16272.65,74.24,0.46
DJI@DJI,20140226,16180.36,16198.41,18.75,0.12
DJI@DJI,20140225,16207.34,16179.66,-27.48,-0.17
DJI@DJI,20140224,16102.27,16207.14,103.84,0.64
DJI@DJI,20140221,16135.92,16103.3,-29.93,-0.19
DJI@DJI,20140220,16044.15,16133.23,92.67,0.58
DJI@DJI,20140219,16126.23,16040.56,-89.84,-0.56
DJI@DJI,20140218,16153.97,16130.4,-23.99,-0.15
DJI@DJI,20140214,16018.08,16154.39,126.8,0.79
DJI@DJI,20140213,15946.99,16027.59,63.65,0.4
DJI@DJI,20140212,15993.04,15963.94,-30.83,-0.19
DJI@DJI,20140211,15804.17,15994.77,192.98,1.22
DJI@DJI,20140210,15793.63,15801.79,7.71,0.05
DJI@DJI,20140207,15630.64,15794.08,165.55,1.06
DJI@DJI,20140206,15443.83,15628.53,188.3,1.22
DJI@DJI,20140205,15443.0,15440.23,-5.01,-0.03
DJI@DJI,20140204,15372.93,15445.24,72.44,0.47
DJI@DJI,20140203,15697.69,15372.8,-326.05,-2.08
DJI@DJI,20140131,15847.19,15698.85,-149.76,-0.94
DJI@DJI,20140130,15743.03,15848.61,109.82,0.7
DJI@DJI,20140129,15927.08,15738.79,-189.77,-1.19
DJI@DJI,20140128,15840.84,15928.56,90.68,0.57
DJI@DJI,20140127,15879.05,15837.88,-41.23,-0.26
DJI@DJI,20140124,16203.29,15879.11,-318.24,-1.96
DJI@DJI,20140123,16371.99,16197.35,-175.99,-1.07
DJI@DJI,20140122,16420.48,16373.34,-41.1,-0.25
DJI@DJI,20140121,16459.27,16414.44,-44.12,-0.27
DJI@DJI,20140117,16408.02,16458.56,41.55,0.25
DJI@DJI,20140116,16477.7,16417.01,-64.93,-0.39
DJI@DJI,20140115,16378.03,16481.94,108.08,0.66
DJI@DJI,20140114,16261.99,16373.86,115.92,0.71
DJI@DJI,20140113,16434.03,16257.94,-179.11,-1.09
DJI@DJI,20140110,16453.62,16437.05,-7.71,-0.05
DJI@DJI,20140109,16471.41,16444.76,-17.98,-0.11
DJI@DJI,20140108,16527.66,16462.74,-68.2,-0.41
DJI@DJI,20140107,16429.02,16530.94,105.84,0.64
DJI@DJI,20140106,16474.04,16425.1,-44.89,-0.27
DJI@DJI,20140103,16456.89,16469.99,28.64,0.17
DJI@DJI,20140102,16572.17,16441.35,-135.31,-0.82
DJI@DJI,20131231,16512.38,16576.66,72.37,0.44
DJI@DJI,20131230,16484.51,16504.29,25.88,0.16
DJI@DJI,20131227,16486.37,16478.41,-1.47,-0.01
DJI@DJI,20131226,16370.97,16479.88,122.33,0.75
DJI@DJI,20131224,16295.7,16357.55,62.94,0.39
DJI@DJI,20131223,16225.25,16294.61,73.47,0.45
DJI@DJI,20131220,16178.57,16221.14,42.06,0.26
DJI@DJI,20131219,16162.51,16179.08,11.11,0.07
DJI@DJI,20131218,15876.57,16167.97,292.71,1.84
DJI@DJI,20131217,15884.06,15875.26,-9.31,-0.06
DJI@DJI,20131216,15759.6,15884.57,129.21,0.82
DJI@DJI,20131213,15745.66,15755.36,15.93,0.1
DJI@DJI,20131212,15844.82,15739.43,-104.1,-0.66
DJI@DJI,20131211,15970.75,15843.53,-129.6,-0.81
DJI@DJI,20131210,16024.12,15973.13,-52.4,-0.33
DJI@DJI,20131209,16019.49,16025.53,5.33,0.03
DJI@DJI,20131206,15825.55,16020.2,198.69,1.26
DJI@DJI,20131205,15886.5,15821.51,-68.26,-0.43
DJI@DJI,20131204,15910.51,15889.77,-24.85,-0.16
DJI@DJI,20131203,16004.72,15914.62,-94.15,-0.59
DJI@DJI,20131202,16087.12,16008.77,-77.64,-0.48
DJI@DJI,20131129,16105.16,16086.41,-10.92,-0.07
DJI@DJI,20131127,16073.37,16097.33,24.53,0.15
DJI@DJI,20131126,16073.37,16072.8,0.26,0.0
DJI@DJI,20131125,16072.09,16072.54,7.77,0.05
