code,date,open,close,diff,rate
DJI@DJI,20161004,18267.68,18168.45,-85.4,-0.47
DJI@DJI,20161003,18279.6,18253.85,-54.3,-0.3
DJI@DJI,20160929,18322.88,18143.45,-195.79,-1.07
DJI@DJI,20160928,18240.22,18339.24,110.94,0.61
DJI@DJI,20160927,18099.21,18228.3,133.47,0.74
DJI@DJI,20160926,18217.76,18094.83,-166.62,-0.91
DJI@DJI,20160923,18377.36,18261.45,-131.01,-0.71
DJI@DJI,20160922,18343.76,18392.46,98.76,0.54
DJI@DJI,20160921,18164.96,18293.7,163.74,0.9
DJI@DJI,20160920,18175.36,18129.96,9.79,0.05
DJI@DJI,20160919,18154.82,18120.17,-3.63,-0.02
DJI@DJI,20160915,18024.91,18212.48,177.71,0.99
DJI@DJI,20160914,18073.39,18034.77,-31.98,-0.18
DJI@DJI,20160913,18262.99,18066.75,-258.32,-1.41
DJI@DJI,20160912,18028.95,18325.07,239.62,1.32
DJI@DJI,20160909,18404.17,18085.45,-394.46,-2.13
DJI@DJI,20160908,18486.69,18479.91,-46.23,-0.25
DJI@DJI,20160907,18527.71,18526.14,-11.98,-0.06
DJI@DJI,20160906,18493.4,18538.12,46.16,0.25
DJI@DJI,20160902,18466.01,18491.96,72.66,0.39
DJI@DJI,20160831,18436.7,18400.88,-53.42,-0.29
DJI@DJI,20160830,18491.28,18454.3,-48.69,-0.26
DJI@DJI,20160829,18421.29,18502.99,107.59,0.58
DJI@DJI,20160826,18467.92,18395.4,-53.01,-0.29
DJI@DJI,20160825,18471.21,18448.41,-33.07,-0.18
