code,date,open,close,diff,rate
SPI@SPX,20140304,1849.23,1873.91,28.18,1.53
SPI@SPX,20140303,1857.68,1845.73,-13.72,-0.74
SPI@SPX,20140228,1855.12,1859.45,5.16,0.28
SPI@SPX,20140227,1844.9,1854.29,9.13,0.49
SPI@SPX,20140226,1845.79,1845.16,0.04,0.0
SPI@SPX,20140225,1847.66,1845.12,-2.49,-0.13
SPI@SPX,20140224,1836.78,1847.61,11.36,0.62
SPI@SPX,20140221,1841.07,1836.25,-3.53,-0.19
SPI@SPX,20140220,1829.24,1839.78,11.03,0.6
SPI@SPX,20140219,1838.9,1828.75,-12.01,-0.65
SPI@SPX,20140218,1839.03,1840.76,2.13,0.12
SPI@SPX,20140214,1828.46,1838.63,8.8,0.48
SPI@SPX,20140213,1814.82,1829.83,10.57,0.58
SPI@SPX,20140212,1820.12,1819.26,-0.49,-0.03
SPI@SPX,20140211,1800.45,1819.75,19.91,1.11
SPI@SPX,20140210,1796.2,1799.84,2.82,0.16
SPI@SPX,20140207,1776.01,1797.02,23.59,1.33
SPI@SPX,20140206,1752.99,1773.43,21.79,1.24
SPI@SPX,20140205,1753.38,1751.64,-3.56,-0.2
SPI@SPX,20140204,1743.82,1755.2,13.31,0.76
SPI@SPX,20140203,1782.68,1741.89,-40.7,-2.28
SPI@SPX,20140131,1790.88,1782.59,-11.6,-0.65
SPI@SPX,20140130,1777.17,1794.19,19.99,1.13
SPI@SPX,20140129,1790.15,1774.2,-18.3,-1.02
SPI@SPX,20140128,1783.0,1792.5,10.94,0.61
SPI@SPX,20140127,1791.03,1781.56,-8.73,-0.49
SPI@SPX,20140124,1826.96,1790.29,-38.17,-2.09
SPI@SPX,20140123,1842.29,1828.46,-16.4,-0.89
SPI@SPX,20140122,1844.71,1844.86,1.06,0.06
SPI@SPX,20140121,1841.05,1843.8,5.1,0.28
SPI@SPX,20140117,1844.23,1838.7,-7.19,-0.39
SPI@SPX,20140116,1847.99,1845.89,-2.49,-0.13
SPI@SPX,20140115,1840.52,1848.38,9.5,0.52
SPI@SPX,20140114,1821.36,1838.88,19.68,1.08
SPI@SPX,20140113,1841.26,1819.2,-23.17,-1.26
SPI@SPX,20140110,1840.06,1842.37,4.24,0.23
SPI@SPX,20140109,1839.0,1838.13,0.64,0.03
SPI@SPX,20140108,1837.9,1837.49,-0.39,-0.02
SPI@SPX,20140107,1828.71,1837.88,11.11,0.61
SPI@SPX,20140106,1832.31,1826.77,-4.6,-0.25
SPI@SPX,20140103,1833.21,1831.37,-0.61,-0.03
SPI@SPX,20140102,1845.86,1831.98,-16.38,-0.89
SPI@SPX,20131231,1842.61,1848.36,7.29,0.4
SPI@SPX,20131230,1841.47,1841.07,-0.33,-0.02
SPI@SPX,20131227,1842.97,1841.4,-0.62,-0.03
SPI@SPX,20131226,1842.02,1842.02,8.7,0.47
SPI@SPX,20131224,1828.02,1833.32,5.33,0.29
SPI@SPX,20131223,1822.92,1827.99,9.67,0.53
SPI@SPX,20131220,1810.39,1818.32,8.72,0.48
SPI@SPX,20131219,1809.0,1809.6,-1.05,-0.06
SPI@SPX,20131218,1781.46,1810.65,29.65,1.66
SPI@SPX,20131217,1786.47,1781.0,-5.54,-0.31
SPI@SPX,20131216,1777.48,1786.54,11.22,0.63
SPI@SPX,20131213,1777.98,1775.32,-0.18,-0.01
SPI@SPX,20131212,1781.71,1775.5,-6.72,-0.38
SPI@SPX,20131211,1802.76,1782.22,-20.4,-1.13
SPI@SPX,20131210,1807.6,1802.62,-5.75,-0.32
SPI@SPX,20131209,1806.21,1808.37,3.28,0.18
SPI@SPX,20131206,1788.36,1805.09,20.06,1.12
SPI@SPX,20131205,1792.82,1785.03,-7.78,-0.43
SPI@SPX,20131204,1793.15,1792.81,-2.34,-0.13
SPI@SPX,20131203,1800.1,1795.15,-5.75,-0.32
SPI@SPX,20131202,1806.55,1800.9,-4.91,-0.27
SPI@SPX,20131129,1808.69,1805.81,-1.42,-0.08
SPI@SPX,20131127,1803.48,1807.23,4.48,0.25
SPI@SPX,20131126,1802.87,1802.75,0.27,0.01
SPI@SPX,20131125,1806.33,1802.48,-2.28,-0.13
SPI@SPX,20131122,1797.21,1804.76,8.91,0.5
SPI@SPX,20131121,1783.52,1795.85,14.48,0.81
SPI@SPX,20131120,1789.59,1781.37,-6.5,-0.36
SPI@SPX,20131119,1790.79,1787.87,-3.66,-0.2
SPI@SPX,20131118,1798.82,1791.53,-6.65,-0.37
SPI@SPX,20131115,1790.66,1798.18,7.56,0.42
SPI@SPX,20131114,1782.75,1790.62,8.62,0.48
SPI@SPX,20131113,1764.37,1782.0,14.31,0.81
SPI@SPX,20131112,1769.51,1767.69,-4.2,-0.24
SPI@SPX,20131111,1769.96,1771.89,1.28,0.07
SPI@SPX,20131108,1748.37,1770.61,23.46,1.34
SPI@SPX,20131107,1770.74,1747.15,-23.34,-1.32
